itrial,dataset,method,coverage,width,L2_lambda
1,wave,IF2-JAWAmm,0.905,0.09602632067217293,2.0
1,wave,IF3-jackknife,0.885,0.08505242928904089,2.0
1,wave,IF3-jackknife-mm,0.91,0.10035285249654596,2.0
1,wave,IF3-jackknife+,0.885,0.08524931783157985,2.0
1,wave,IF3-JAWA,0.89,0.08604088324967463,2.0
1,wave,IF3-JAWAmm,0.91,0.09859272490862375,2.0
1,wave,IF1-jackknife,0.915,0.09840388726970017,4.0
1,wave,IF1-jackknife-mm,0.92,0.1121610458000386,4.0
1,wave,IF1-jackknife+,0.92,0.09853313367404562,4.0
1,wave,IF1-JAWA,0.92,0.10041070959583592,4.0
1,wave,IF1-JAWAmm,0.92,0.11004445513688466,4.0
1,wave,IF2-jackknife,0.92,0.10155821822853572,4.0
1,wave,IF2-jackknife-mm,0.92,0.11873010237756759,4.0
1,wave,IF2-jackknife+,0.92,0.10240575024372352,4.0
1,wave,IF2-JAWA,0.92,0.10474929779725156,4.0
1,wave,IF2-JAWAmm,0.92,0.11726604009637082,4.0
1,wave,IF3-jackknife,0.92,0.10217314368170727,4.0
1,wave,IF3-jackknife-mm,0.92,0.12042762276179397,4.0
1,wave,IF3-jackknife+,0.92,0.10344232568604961,4.0
1,wave,IF3-JAWA,0.92,0.10575064786662233,4.0
1,wave,IF3-JAWAmm,0.92,0.11919256765214248,4.0
1,wave,IF1-jackknife,0.915,0.17495859622324472,8.0
1,wave,IF1-jackknife-mm,0.925,0.19359822716917668,8.0
1,wave,IF1-jackknife+,0.92,0.17650865031951324,8.0
1,wave,IF1-JAWA,0.92,0.17763060506198047,8.0
1,wave,IF1-JAWAmm,0.925,0.19246399307074763,8.0
1,wave,IF2-jackknife,0.925,0.1813120298819002,8.0
1,wave,IF2-jackknife-mm,0.925,0.2043402737716039,8.0
1,wave,IF2-jackknife+,0.925,0.1846854725954688,8.0
1,wave,IF2-JAWA,0.925,0.1866601988314453,8.0
1,wave,IF2-JAWAmm,0.925,0.20429177190401682,8.0
1,wave,IF3-jackknife,0.925,0.18305800434867603,8.0
1,wave,IF3-jackknife-mm,0.925,0.20709516315338544,8.0
1,wave,IF3-jackknife+,0.925,0.18663348315524325,8.0
1,wave,IF3-JAWA,0.925,0.18888132607922822,8.0
1,wave,IF3-JAWAmm,0.925,0.20663470911581622,8.0
1,wave,IF1-jackknife,0.93,0.35527150824044185,16.0
1,wave,IF1-jackknife-mm,0.93,0.3835093436894234,16.0
1,wave,IF1-jackknife+,0.93,0.3541557405952897,16.0
1,wave,IF1-JAWA,0.93,0.35660563384978505,16.0
1,wave,IF1-JAWAmm,0.93,0.3797182848712352,16.0
1,wave,IF2-jackknife,0.93,0.3672704625476664,16.0
1,wave,IF2-jackknife-mm,0.94,0.40164458012222665,16.0
1,wave,IF2-jackknife+,0.93,0.36897669248887965,16.0
1,wave,IF2-JAWA,0.93,0.37193950425816424,16.0
1,wave,IF2-JAWAmm,0.935,0.40068354987413973,16.0
1,wave,IF3-jackknife,0.93,0.3703397617669708,16.0
1,wave,IF3-jackknife-mm,0.94,0.4061087851481933,16.0
1,wave,IF3-jackknife+,0.93,0.3726904558987092,16.0
1,wave,IF3-JAWA,0.93,0.3756364403392762,16.0
1,wave,IF3-JAWAmm,0.94,0.4050853206856884,16.0
1,wave,IF1-jackknife,0.935,0.7003486280740487,32.0
1,wave,IF1-jackknife-mm,0.94,0.7455854560099522,32.0
1,wave,IF1-jackknife+,0.93,0.6902896589591196,32.0
1,wave,IF1-JAWA,0.935,0.6938641415949517,32.0
1,wave,IF1-JAWAmm,0.94,0.7355264868950231,32.0
1,wave,IF2-jackknife,0.94,0.7261975235382376,32.0
1,wave,IF2-jackknife-mm,0.945,0.7798953512262236,32.0
1,wave,IF2-jackknife+,0.935,0.714543691995448,32.0
1,wave,IF2-JAWA,0.935,0.7190633241243872,32.0
1,wave,IF2-JAWAmm,0.945,0.7645443457729739,32.0
1,wave,IF3-jackknife,0.94,0.7291972256119941,32.0
1,wave,IF3-jackknife-mm,0.99,0.8753404688437887,32.0
1,wave,IF3-jackknife+,0.935,0.7192335534943091,32.0
1,wave,IF3-JAWA,0.935,0.7237840645768205,32.0
1,wave,IF3-JAWAmm,0.99,0.8610285917551344,32.0
1,wave,IF1-jackknife,0.94,1.3165268392416776,64.0
1,wave,IF1-jackknife-mm,0.94,1.386459475814099,64.0
1,wave,IF1-jackknife+,0.935,1.3154950578835276,64.0
1,wave,IF1-JAWA,0.935,1.3205771104377675,64.0
1,wave,IF1-JAWAmm,0.94,1.385427694455949,64.0
1,wave,IF2-jackknife,0.94,1.3449524033764757,64.0
1,wave,IF2-jackknife-mm,0.94,1.427393185781446,64.0
1,wave,IF2-jackknife+,0.94,1.3449524033764757,64.0
1,wave,IF2-JAWA,0.94,1.3527087248817458,64.0
1,wave,IF2-JAWAmm,0.94,1.4210244572003232,64.0
1,wave,IF3-jackknife,0.94,1.3497942188510625,64.0
1,wave,IF3-jackknife-mm,0.94,1.434860272498367,64.0
1,wave,IF3-jackknife+,0.94,1.3497942188510625,64.0
1,wave,IF3-JAWA,0.94,1.3589604566814681,64.0
1,wave,IF3-JAWAmm,0.94,1.427168645128569,64.0
1,wave,IF1-jackknife,0.925,1.8867557055833495,96.0
1,wave,IF1-jackknife-mm,0.935,1.9650962208873113,96.0
1,wave,IF1-jackknife+,0.92,1.8867557055833495,96.0
1,wave,IF1-JAWA,0.92,1.8935963980413195,96.0
1,wave,IF1-JAWAmm,0.935,1.9626265741188964,96.0
1,wave,IF2-jackknife,0.93,1.9102676148633349,96.0
1,wave,IF2-jackknife-mm,0.995,2.4158794219456516,96.0
1,wave,IF2-jackknife+,0.935,1.9083624014506146,96.0
1,wave,IF2-JAWA,0.935,1.9159483569378652,96.0
