itrial,dataset,method,coverage,width,L2_lambda
2,superconduct,IF2-jackknife-mm,0.905,2.5284310953598013,64.0
2,superconduct,IF2-jackknife+,0.86,2.260283624958702,64.0
2,superconduct,IF2-JAWA,0.86,2.2877839662826878,64.0
2,superconduct,IF2-JAWAmm,0.905,2.5133936253768177,64.0
2,superconduct,IF3-jackknife,0.86,2.3889557472689327,64.0
2,superconduct,IF3-jackknife-mm,0.905,2.699723856414442,64.0
2,superconduct,IF3-jackknife+,0.86,2.3829495407885197,64.0
2,superconduct,IF3-JAWA,0.86,2.3998180898825443,64.0
2,superconduct,IF3-JAWAmm,0.905,2.6144780630771685,64.0
2,superconduct,IF1-jackknife,0.875,2.386175131349959,96.0
2,superconduct,IF1-jackknife-mm,0.9,2.5512770087938934,96.0
2,superconduct,IF1-jackknife+,0.875,2.386175131349959,96.0
2,superconduct,IF1-JAWA,0.875,2.4452691024492146,96.0
2,superconduct,IF1-JAWAmm,0.9,2.5394398981570827,96.0
2,superconduct,IF2-jackknife,0.875,2.5977918146364716,96.0
2,superconduct,IF2-jackknife-mm,0.92,2.8113492689114556,96.0
2,superconduct,IF2-jackknife+,0.875,2.6021973244897945,96.0
2,superconduct,IF2-JAWA,0.875,2.6282228745955933,96.0
2,superconduct,IF2-JAWAmm,0.92,2.8062273148017187,96.0
2,superconduct,IF3-jackknife,0.875,2.6087553437918114,96.0
2,superconduct,IF3-jackknife-mm,0.92,2.8349133029501274,96.0
2,superconduct,IF3-jackknife+,0.875,2.620338837285778,96.0
2,superconduct,IF3-JAWA,0.875,2.650238644940149,96.0
2,superconduct,IF3-JAWAmm,0.92,2.8285164904042395,96.0
2,superconduct,IF1-jackknife,0.905,2.770937666688926,128.0
2,superconduct,IF1-jackknife-mm,0.94,2.8997336560947167,128.0
2,superconduct,IF1-jackknife+,0.91,2.773457557613477,128.0
2,superconduct,IF1-JAWA,0.91,2.7806516714918894,128.0
2,superconduct,IF1-JAWAmm,0.935,2.893901977319925,128.0
2,superconduct,IF2-jackknife,0.925,2.8832033622048368,128.0
2,superconduct,IF2-jackknife-mm,0.95,3.026695636588053,128.0
2,superconduct,IF2-jackknife+,0.925,2.866623459614005,128.0
2,superconduct,IF2-JAWA,0.925,2.87844936829311,128.0
2,superconduct,IF2-JAWAmm,0.945,2.958697999479094,128.0
2,superconduct,IF3-jackknife,0.925,2.892489510727958,128.0
2,superconduct,IF3-jackknife-mm,0.95,3.037818471905796,128.0
2,superconduct,IF3-jackknife+,0.925,2.8765890782524144,128.0
2,superconduct,IF3-JAWA,0.925,2.88919497952992,128.0
2,superconduct,IF3-JAWAmm,0.945,2.960682364112837,128.0
3,superconduct,IF1-jackknife,0.65,0.9680158316297596,0.5
3,superconduct,IF1-jackknife-mm,0.71,1.0856722969485664,0.5
3,superconduct,IF1-jackknife+,0.645,0.9680158316297595,0.5
3,superconduct,IF1-JAWA,0.645,0.9728467802183354,0.5
3,superconduct,IF1-JAWAmm,0.7,1.0301103839532906,0.5
3,superconduct,IF2-jackknife,0.665,1.0126863311632652,0.5
3,superconduct,IF2-jackknife-mm,0.73,1.173983123247132,0.5
3,superconduct,IF2-jackknife+,0.67,1.0126863311632652,0.5
3,superconduct,IF2-JAWA,0.68,1.0420254086139131,0.5
3,superconduct,IF2-JAWAmm,0.72,1.0986606875781393,0.5
3,superconduct,IF3-jackknife,0.665,1.012983011567883,0.5
3,superconduct,IF3-jackknife-mm,0.74,1.1976397029732258,0.5
3,superconduct,IF3-jackknife+,0.67,1.0129830115678833,0.5
3,superconduct,IF3-JAWA,0.68,1.0500572080708972,0.5
3,superconduct,IF3-JAWAmm,0.73,1.1405789180996546,0.5
3,superconduct,IF1-jackknife,0.645,0.9598247865636829,1.0
3,superconduct,IF1-jackknife-mm,0.715,1.0745342269254645,1.0
3,superconduct,IF1-jackknife+,0.65,0.9598247865636829,1.0
3,superconduct,IF1-JAWA,0.655,0.966442359690312,1.0
3,superconduct,IF1-JAWAmm,0.71,1.0566865107199526,1.0
3,superconduct,IF2-jackknife,0.7,1.0597380437663948,1.0
3,superconduct,IF2-jackknife-mm,0.76,1.2183249313865723,1.0
3,superconduct,IF2-jackknife+,0.69,1.057006355595671,1.0
3,superconduct,IF2-JAWA,0.7,1.0618281270115735,1.0
3,superconduct,IF2-JAWAmm,0.75,1.1502789153056825,1.0
3,superconduct,IF3-jackknife,0.7,1.0700812861327238,1.0
3,superconduct,IF3-jackknife-mm,0.76,1.257112495653157,1.0
3,superconduct,IF3-jackknife+,0.71,1.078542714222031,1.0
3,superconduct,IF3-JAWA,0.715,1.095859825765924,1.0
3,superconduct,IF3-JAWAmm,0.76,1.2496704346322813,1.0
3,superconduct,IF1-jackknife,0.685,0.9882889483305504,2.0
3,superconduct,IF1-jackknife-mm,0.725,1.1040833629106999,2.0
3,superconduct,IF1-jackknife+,0.69,0.9901835052584766,2.0
3,superconduct,IF1-JAWA,0.69,0.9947441444183948,2.0
3,superconduct,IF1-JAWAmm,0.725,1.0970949401830206,2.0
3,superconduct,IF2-jackknife,0.715,1.0946593304682768,2.0
3,superconduct,IF2-jackknife-mm,0.755,1.2608688196260516,2.0
3,superconduct,IF2-jackknife+,0.715,1.0996316999298346,2.0
3,superconduct,IF2-JAWA,0.715,1.1063703221538073,2.0
3,superconduct,IF2-JAWAmm,0.755,1.255152442541189,2.0
3,superconduct,IF3-jackknife,0.715,1.1607932981120024,2.0
3,superconduct,IF3-jackknife-mm,0.77,1.3538354350634214,2.0
3,superconduct,IF3-jackknife+,0.715,1.1728054872928637,2.0
3,superconduct,IF3-JAWA,0.715,1.1805043281118142,2.0
3,superconduct,IF3-JAWAmm,0.77,1.3485530124337795,2.0
3,superconduct,IF1-jackknife,0.7,1.1411961247028195,4.0
3,superconduct,IF1-jackknife-mm,0.765,1.2965081281749682,4.0
3,superconduct,IF1-jackknife+,0.71,1.1428781956248129,4.0
3,superconduct,IF1-JAWA,0.71,1.1482511782284521,4.0
3,superconduct,IF1-JAWAmm,0.765,1.2894555091204154,4.0
3,superconduct,IF2-jackknife,0.735,1.2134349066737031,4.0
3,superconduct,IF2-jackknife-mm,0.87,1.6006274737408615,4.0
3,superconduct,IF2-jackknife+,0.75,1.230811041498765,4.0
3,superconduct,IF2-JAWA,0.75,1.2400544809922593,4.0
3,superconduct,IF2-JAWAmm,0.865,1.5949920357762095,4.0
3,superconduct,IF3-jackknife,0.765,1.3087503184295632,4.0
3,superconduct,IF3-jackknife-mm,0.925,4.576035818543261,4.0
3,superconduct,IF3-jackknife+,0.765,1.3265062959862486,4.0
3,superconduct,IF3-JAWA,0.78,1.344522545159271,4.0
3,superconduct,IF3-JAWAmm,0.925,4.573725405100969,4.0
3,superconduct,IF1-jackknife,0.795,1.394990709287269,8.0
3,superconduct,IF1-jackknife-mm,0.835,1.571388896745077,8.0
3,superconduct,IF1-jackknife+,0.795,1.4072036225763322,8.0
3,superconduct,IF1-JAWA,0.795,1.4260154612466012,8.0
3,superconduct,IF1-JAWAmm,0.835,1.5697582149437013,8.0
3,superconduct,IF2-jackknife,0.84,1.6281618040292296,8.0
3,superconduct,IF2-jackknife-mm,0.93,2.4023966662808878,8.0
3,superconduct,IF2-jackknife+,0.835,1.6210451661576353,8.0
3,superconduct,IF2-JAWA,0.835,1.629679512454915,8.0
3,superconduct,IF2-JAWAmm,0.93,2.3676549647000034,8.0
3,superconduct,IF3-jackknife,0.845,1.729139934844943,8.0
3,superconduct,IF3-jackknife-mm,0.97,73.22049705486484,8.0
3,superconduct,IF3-jackknife+,0.845,1.7307590198788765,8.0
3,superconduct,IF3-JAWA,0.85,1.7380655950518953,8.0
3,superconduct,IF3-JAWAmm,0.97,73.21205353622918,8.0
3,superconduct,IF1-jackknife,0.84,1.7209748567514467,16.0
3,superconduct,IF1-jackknife-mm,0.885,1.928641165527714,16.0
3,superconduct,IF1-jackknife+,0.84,1.7219947366841408,16.0
3,superconduct,IF1-JAWA,0.84,1.7285091968679382,16.0
3,superconduct,IF1-JAWAmm,0.885,1.9159480799048807,16.0
3,superconduct,IF2-jackknife,0.855,1.936678819074741,16.0
3,superconduct,IF2-jackknife-mm,0.9,2.2560201071105723,16.0
3,superconduct,IF2-jackknife+,0.85,1.9267243643824532,16.0
3,superconduct,IF2-JAWA,0.85,1.936678819074741,16.0
3,superconduct,IF2-JAWAmm,0.9,2.2203360050330927,16.0
3,superconduct,IF3-jackknife,0.89,2.0672890619390745,16.0
3,superconduct,IF3-jackknife-mm,0.965,3.438668791371224,16.0
3,superconduct,IF3-jackknife+,0.885,2.0556611648675833,16.0
3,superconduct,IF3-JAWA,0.885,2.0672890619390745,16.0
3,superconduct,IF3-JAWAmm,0.965,3.405208158087625,16.0
3,superconduct,IF1-jackknife,0.86,1.8492323094701546,32.0
3,superconduct,IF1-jackknife-mm,0.89,2.0849590711899784,32.0
3,superconduct,IF1-jackknife+,0.865,1.8674372125743424,32.0
3,superconduct,IF1-JAWA,0.865,1.8815669790967444,32.0
3,superconduct,IF1-JAWAmm,0.89,2.0680148049326927,32.0
3,superconduct,IF2-jackknife,0.875,2.0972848286533052,32.0
3,superconduct,IF2-jackknife-mm,0.92,2.4288955087219612,32.0
3,superconduct,IF2-jackknife+,0.885,2.102836852771074,32.0
3,superconduct,IF2-JAWA,0.885,2.1126007041924737,32.0
3,superconduct,IF2-JAWAmm,0.92,2.4197331046502004,32.0
3,superconduct,IF3-jackknife,0.9,2.2031082918693885,32.0
3,superconduct,IF3-jackknife-mm,0.93,2.5844713104997457,32.0
3,superconduct,IF3-jackknife+,0.905,2.2206087816602507,32.0
3,superconduct,IF3-JAWA,0.905,2.2433314164553475,32.0
3,superconduct,IF3-JAWAmm,0.925,2.5456512782649776,32.0
3,superconduct,IF1-jackknife,0.89,2.0250117507740946,64.0
3,superconduct,IF1-jackknife-mm,0.905,2.2362508382137234,64.0
3,superconduct,IF1-jackknife+,0.89,2.0327840831960993,64.0
3,superconduct,IF1-JAWA,0.89,2.0402935484359483,64.0
3,superconduct,IF1-JAWAmm,0.905,2.2333249500928383,64.0
3,superconduct,IF2-jackknife,0.905,2.2039510815214314,64.0
3,superconduct,IF2-jackknife-mm,0.92,2.490490261808616,64.0
3,superconduct,IF2-jackknife+,0.905,2.2149787052633734,64.0
3,superconduct,IF2-JAWA,0.905,2.228971334425381,64.0
3,superconduct,IF2-JAWAmm,0.92,2.480162201799814,64.0
3,superconduct,IF3-jackknife,0.905,2.244596593957935,64.0
3,superconduct,IF3-jackknife-mm,0.94,2.5531030743071907,64.0
3,superconduct,IF3-jackknife+,0.91,2.2852443244807885,64.0
3,superconduct,IF3-JAWA,0.915,2.3221500880148063,64.0
3,superconduct,IF3-JAWAmm,0.94,2.544374537692237,64.0
3,superconduct,IF1-jackknife,0.925,2.3497675599093912,96.0
3,superconduct,IF1-jackknife-mm,0.93,2.531450482486536,96.0
3,superconduct,IF1-jackknife+,0.925,2.3540252170248226,96.0
3,superconduct,IF1-JAWA,0.925,2.3613286291819238,96.0
3,superconduct,IF1-JAWAmm,0.93,2.524896645509043,96.0
3,superconduct,IF2-jackknife,0.925,2.4442374062164784,96.0
3,superconduct,IF2-jackknife-mm,0.95,2.6775468449423245,96.0
3,superconduct,IF2-jackknife+,0.925,2.4621973040964957,96.0
3,superconduct,IF2-JAWA,0.93,2.4815346198886443,96.0
3,superconduct,IF2-JAWAmm,0.95,2.673670350349096,96.0
3,superconduct,IF3-jackknife,0.93,2.4707928114722577,96.0
3,superconduct,IF3-jackknife-mm,0.955,2.716624523903715,96.0
3,superconduct,IF3-jackknife+,0.925,2.494947433799747,96.0
3,superconduct,IF3-JAWA,0.93,2.5133964500869794,96.0
3,superconduct,IF3-JAWAmm,0.955,2.7081103020361326,96.0
3,superconduct,IF1-jackknife,0.935,2.6864280878761932,128.0
3,superconduct,IF1-jackknife-mm,0.945,2.8222880789389286,128.0
3,superconduct,IF1-jackknife+,0.935,2.6864280878761932,128.0
3,superconduct,IF1-JAWA,0.935,2.711686673780603,128.0
3,superconduct,IF1-JAWAmm,0.94,2.790593360930461,128.0
3,superconduct,IF2-jackknife,0.935,2.7499865295899615,128.0
3,superconduct,IF2-jackknife-mm,0.955,2.9095759426478773,128.0
3,superconduct,IF2-jackknife+,0.935,2.7499865295899615,128.0
3,superconduct,IF2-JAWA,0.94,2.7686417869105386,128.0
3,superconduct,IF2-JAWAmm,0.955,2.8662270006127137,128.0
3,superconduct,IF3-jackknife,0.935,2.7597762023551438,128.0
3,superconduct,IF3-jackknife-mm,0.955,2.923749527763779,128.0
3,superconduct,IF3-jackknife+,0.94,2.766398635838681,128.0
3,superconduct,IF3-JAWA,0.94,2.7810217144733267,128.0
3,superconduct,IF3-JAWAmm,0.955,2.9146657186181746,128.0
4,superconduct,IF1-jackknife,0.455,0.6259587415170456,0.5
4,superconduct,IF1-jackknife-mm,0.5,0.7188110511845696,0.5
4,superconduct,IF1-jackknife+,0.455,0.6271837477385369,0.5
4,superconduct,IF1-JAWA,0.465,0.6389017525495797,0.5
4,superconduct,IF1-JAWAmm,0.5,0.7008738781778268,0.5
4,superconduct,IF2-jackknife,0.505,0.7319508558266706,0.5
4,superconduct,IF2-jackknife-mm,0.55,0.8607143774671692,0.5
4,superconduct,IF2-jackknife+,0.505,0.7319508558266707,0.5
4,superconduct,IF2-JAWA,0.505,0.7367377585397916,0.5
4,superconduct,IF2-JAWAmm,0.55,0.8463104379295513,0.5
4,superconduct,IF3-jackknife,0.51,0.8016412355256521,0.5
4,superconduct,IF3-jackknife-mm,0.57,0.9516354564560822,0.5
4,superconduct,IF3-jackknife+,0.515,0.7984976055942932,0.5
4,superconduct,IF3-JAWA,0.515,0.8017160020413092,0.5
4,superconduct,IF3-JAWAmm,0.555,0.9235163709977923,0.5
4,superconduct,IF1-jackknife,0.48,0.7561677752439593,1.0
4,superconduct,IF1-jackknife-mm,0.53,0.8574759151390653,1.0
4,superconduct,IF1-jackknife+,0.48,0.7561677752439594,1.0
4,superconduct,IF1-JAWA,0.48,0.7800123628746656,1.0
4,superconduct,IF1-JAWAmm,0.53,0.8422271467753858,1.0
4,superconduct,IF2-jackknife,0.51,0.8508018413148895,1.0
4,superconduct,IF2-jackknife-mm,0.58,0.9961648977414936,1.0
4,superconduct,IF2-jackknife+,0.51,0.8478247251183666,1.0
4,superconduct,IF2-JAWA,0.515,0.8560103440694267,1.0
4,superconduct,IF2-JAWAmm,0.575,0.9898424541920741,1.0
4,superconduct,IF3-jackknife,0.535,0.9130295232584926,1.0
4,superconduct,IF3-jackknife-mm,0.61,1.0890101922224393,1.0
4,superconduct,IF3-jackknife+,0.52,0.893538336045452,1.0
4,superconduct,IF3-JAWA,0.52,0.9130295232584926,1.0
4,superconduct,IF3-JAWAmm,0.59,1.0214087528799771,1.0
4,superconduct,IF1-jackknife,0.53,0.8426732705774751,2.0
4,superconduct,IF1-jackknife-mm,0.58,0.9575996626384699,2.0
4,superconduct,IF1-jackknife+,0.53,0.8471312749627623,2.0
4,superconduct,IF1-JAWA,0.53,0.8617112956117139,2.0
4,superconduct,IF1-JAWAmm,0.57,0.9324329716514764,2.0
4,superconduct,IF2-jackknife,0.545,0.9166078946809533,2.0
4,superconduct,IF2-jackknife-mm,0.625,1.091853923360732,2.0
4,superconduct,IF2-jackknife+,0.55,0.9383772745707522,2.0
4,superconduct,IF2-JAWA,0.56,0.9740573137595633,2.0
4,superconduct,IF2-JAWAmm,0.625,1.0828475389390009,2.0
4,superconduct,IF3-jackknife,0.585,1.0410538957436695,2.0
4,superconduct,IF3-jackknife-mm,0.715,1.291293687792558,2.0
4,superconduct,IF3-jackknife+,0.59,1.040096977100053,2.0
4,superconduct,IF3-JAWA,0.59,1.0455934744708149,2.0
4,superconduct,IF3-JAWAmm,0.715,1.2829277663900667,2.0
4,superconduct,IF1-jackknife,0.595,1.0124753862323597,4.0
4,superconduct,IF1-jackknife-mm,0.66,1.1770421741519907,4.0
4,superconduct,IF1-jackknife+,0.59,1.0124825489325824,4.0
4,superconduct,IF1-JAWA,0.59,1.0287716475714133,4.0
4,superconduct,IF1-JAWAmm,0.65,1.1569566919172445,4.0
4,superconduct,IF2-jackknife,0.645,1.1720605431616922,4.0
4,superconduct,IF2-jackknife-mm,0.725,1.4069098994266815,4.0
4,superconduct,IF2-jackknife+,0.64,1.170145850179857,4.0
4,superconduct,IF2-JAWA,0.64,1.1776724234578546,4.0
4,superconduct,IF2-JAWAmm,0.71,1.3958187326247633,4.0
4,superconduct,IF3-jackknife,0.675,1.232310215220887,4.0
4,superconduct,IF3-jackknife-mm,0.74,1.5193083774187945,4.0
4,superconduct,IF3-jackknife+,0.675,1.2368812977857289,4.0
4,superconduct,IF3-JAWA,0.68,1.2439326364977181,4.0
4,superconduct,IF3-JAWAmm,0.74,1.5088334469096791,4.0
4,superconduct,IF1-jackknife,0.71,1.4169424299547224,8.0
4,superconduct,IF1-jackknife-mm,0.76,1.6254244791048584,8.0
4,superconduct,IF1-jackknife+,0.715,1.4169749580937687,8.0
4,superconduct,IF1-JAWA,0.715,1.428531358997024,8.0
4,superconduct,IF1-JAWAmm,0.76,1.6220453108944222,8.0
4,superconduct,IF2-jackknife,0.745,1.6116483621111375,8.0
4,superconduct,IF2-jackknife-mm,0.855,1.9009327130006024,8.0
4,superconduct,IF2-jackknife+,0.76,1.6049309285125857,8.0
4,superconduct,IF2-JAWA,0.76,1.620886602678274,8.0
4,superconduct,IF2-JAWAmm,0.835,1.7956232055894719,8.0
4,superconduct,IF3-jackknife,0.79,1.7319017628402547,8.0
4,superconduct,IF3-jackknife-mm,0.885,2.109853848799766,8.0
4,superconduct,IF3-jackknife+,0.785,1.7259830483250995,8.0
4,superconduct,IF3-JAWA,0.785,1.7386854113949486,8.0
4,superconduct,IF3-JAWAmm,0.88,2.0584529314905344,8.0
4,superconduct,IF1-jackknife,0.815,1.8794133015973964,16.0
4,superconduct,IF1-jackknife-mm,0.88,2.1588444029558094,16.0
4,superconduct,IF1-jackknife+,0.815,1.87792602609662,16.0
4,superconduct,IF1-JAWA,0.815,1.8968544692730944,16.0
4,superconduct,IF1-JAWAmm,0.87,2.1388084205936106,16.0
4,superconduct,IF2-jackknife,0.855,2.183554977215728,16.0
4,superconduct,IF2-jackknife-mm,0.94,3.459186832877269,16.0
4,superconduct,IF2-jackknife+,0.845,2.142357392912965,16.0
4,superconduct,IF2-JAWA,0.85,2.1657788473158366,16.0
4,superconduct,IF2-JAWAmm,0.925,3.325545802784212,16.0
4,superconduct,IF3-jackknife,0.86,2.2415776767351367,16.0
4,superconduct,IF3-jackknife-mm,0.95,9.362852419008588,16.0
4,superconduct,IF3-jackknife+,0.86,2.2400816631370146,16.0
4,superconduct,IF3-JAWA,0.865,2.2545497043179585,16.0
4,superconduct,IF3-JAWAmm,0.95,9.348404053661014,16.0
4,superconduct,IF1-jackknife,0.84,1.989281039572519,32.0
4,superconduct,IF1-jackknife-mm,0.895,2.2304099286349155,32.0
4,superconduct,IF1-jackknife+,0.84,1.9892810395725187,32.0
4,superconduct,IF1-JAWA,0.84,2.003147695023852,32.0
4,superconduct,IF1-JAWAmm,0.88,2.1544484745532926,32.0
4,superconduct,IF2-jackknife,0.88,2.292416946904462,32.0
4,superconduct,IF2-jackknife-mm,0.945,2.619437049935403,32.0
4,superconduct,IF2-jackknife+,0.875,2.2716662624901653,32.0
4,superconduct,IF2-JAWA,0.88,2.2936983864045084,32.0
4,superconduct,IF2-JAWAmm,0.935,2.5144336973810213,32.0
4,superconduct,IF3-jackknife,0.88,2.3031881676005814,32.0
4,superconduct,IF3-jackknife-mm,0.95,2.6722959383289853,32.0
4,superconduct,IF3-jackknife+,0.875,2.303345464456089,32.0
4,superconduct,IF3-JAWA,0.885,2.3366189154648676,32.0
4,superconduct,IF3-JAWAmm,0.95,2.635204599060403,32.0
4,superconduct,IF1-jackknife,0.875,2.1463221992487576,64.0
4,superconduct,IF1-jackknife-mm,0.92,2.3711864204469313,64.0
4,superconduct,IF1-jackknife+,0.875,2.1596150202144555,64.0
4,superconduct,IF1-JAWA,0.88,2.192482204698016,64.0
4,superconduct,IF1-JAWAmm,0.92,2.35304144756154,64.0
4,superconduct,IF2-jackknife,0.9,2.368504133692715,64.0
4,superconduct,IF2-jackknife-mm,0.965,2.6565850676018994,64.0
4,superconduct,IF2-jackknife+,0.905,2.371012691989868,64.0
4,superconduct,IF2-JAWA,0.905,2.3793206905885125,64.0
4,superconduct,IF2-JAWAmm,0.965,2.6513459171203815,64.0
4,superconduct,IF3-jackknife,0.92,2.50846055490649,64.0
4,superconduct,IF3-jackknife-mm,0.965,2.8153325230901474,64.0
4,superconduct,IF3-jackknife+,0.915,2.4950632669486916,64.0
4,superconduct,IF3-JAWA,0.92,2.5119864699991963,64.0
4,superconduct,IF3-JAWAmm,0.965,2.680850585071979,64.0
4,superconduct,IF1-jackknife,0.925,2.378162649696914,96.0
4,superconduct,IF1-jackknife-mm,0.95,2.5573426445608085,96.0
4,superconduct,IF1-jackknife+,0.925,2.378162649696914,96.0
4,superconduct,IF1-JAWA,0.925,2.393750940296546,96.0
4,superconduct,IF1-JAWAmm,0.95,2.5269522723667306,96.0
4,superconduct,IF2-jackknife,0.94,2.5393403106731953,96.0
4,superconduct,IF2-jackknife-mm,0.96,2.7526209954309326,96.0
4,superconduct,IF2-jackknife+,0.94,2.5393403106731953,96.0
4,superconduct,IF2-JAWA,0.94,2.5592694347874967,96.0
4,superconduct,IF2-JAWAmm,0.96,2.721833872581999,96.0
4,superconduct,IF3-jackknife,0.945,2.602083322103635,96.0
4,superconduct,IF3-jackknife-mm,0.965,2.8200368489601497,96.0
4,superconduct,IF3-jackknife+,0.945,2.6027702001222828,96.0
4,superconduct,IF3-JAWA,0.945,2.619682878339346,96.0
4,superconduct,IF3-JAWAmm,0.965,2.8131434726388056,96.0
4,superconduct,IF1-jackknife,0.945,2.7064876529349897,128.0
4,superconduct,IF1-jackknife-mm,0.965,2.8269622127539904,128.0
4,superconduct,IF1-jackknife+,0.945,2.7035999209775112,128.0
4,superconduct,IF1-JAWA,0.945,2.7080276068649902,128.0
4,superconduct,IF1-JAWAmm,0.965,2.800275491434177,128.0
4,superconduct,IF2-jackknife,0.95,2.725267913293356,128.0
4,superconduct,IF2-jackknife-mm,0.965,2.8609707733219656,128.0
4,superconduct,IF2-jackknife+,0.95,2.724620844867342,128.0
4,superconduct,IF2-JAWA,0.95,2.730160650930874,128.0
4,superconduct,IF2-JAWAmm,0.965,2.855081402127141,128.0
4,superconduct,IF3-jackknife,0.955,2.726290842391473,128.0
4,superconduct,IF3-jackknife-mm,0.965,2.8641937235629698,128.0
4,superconduct,IF3-jackknife+,0.95,2.7291247795713227,128.0
4,superconduct,IF3-JAWA,0.95,2.733244801523843,128.0
4,superconduct,IF3-JAWAmm,0.965,2.8616877565612873,128.0
5,superconduct,IF1-jackknife,0.325,0.5132298132490003,0.5
5,superconduct,IF1-jackknife-mm,0.38,0.5820641828700062,0.5
5,superconduct,IF1-jackknife+,0.325,0.5174577099589043,0.5
5,superconduct,IF1-JAWA,0.325,0.5204987179014383,0.5
5,superconduct,IF1-JAWAmm,0.38,0.5817743017545014,0.5
5,superconduct,IF2-jackknife,0.385,0.6423573736379495,0.5
5,superconduct,IF2-jackknife-mm,0.45,0.7406619140072164,0.5
5,superconduct,IF2-jackknife+,0.385,0.6396672627594691,0.5
5,superconduct,IF2-JAWA,0.385,0.6423573736379495,0.5
5,superconduct,IF2-JAWAmm,0.45,0.7334784997038165,0.5
5,superconduct,IF3-jackknife,0.4,0.6759156325946356,0.5
5,superconduct,IF3-jackknife-mm,0.465,0.7917232896031097,0.5
5,superconduct,IF3-jackknife+,0.395,0.6759156325946356,0.5
5,superconduct,IF3-JAWA,0.415,0.6955742975162955,0.5
5,superconduct,IF3-JAWAmm,0.455,0.765465085698759,0.5
5,superconduct,IF1-jackknife,0.37,0.6227016900932871,1.0
5,superconduct,IF1-jackknife-mm,0.42,0.7019446743159363,1.0
5,superconduct,IF1-jackknife+,0.375,0.6250785293029716,1.0
5,superconduct,IF1-JAWA,0.38,0.6458136681723515,1.0
5,superconduct,IF1-JAWAmm,0.41,0.6907000985424641,1.0
5,superconduct,IF2-jackknife,0.395,0.6719209308467251,1.0
5,superconduct,IF2-jackknife-mm,0.46,0.7923831960056873,1.0
5,superconduct,IF2-jackknife+,0.39,0.676466607200253,1.0
5,superconduct,IF2-JAWA,0.395,0.6859120915424359,1.0
5,superconduct,IF2-JAWAmm,0.445,0.7788441314931778,1.0
5,superconduct,IF3-jackknife,0.41,0.6940318180679657,1.0
5,superconduct,IF3-jackknife-mm,0.505,0.8379535658281891,1.0
5,superconduct,IF3-jackknife+,0.42,0.7110100484981552,1.0
5,superconduct,IF3-JAWA,0.44,0.7264674951162646,1.0
5,superconduct,IF3-JAWAmm,0.495,0.8256078612742923,1.0
5,superconduct,IF1-jackknife,0.5,0.7980809566296203,2.0
5,superconduct,IF1-jackknife-mm,0.595,0.8929656290265131,2.0
5,superconduct,IF1-jackknife+,0.515,0.8012960132166317,2.0
5,superconduct,IF1-JAWA,0.53,0.8224803004310788,2.0
5,superconduct,IF1-JAWAmm,0.585,0.8811547361046845,2.0
5,superconduct,IF2-jackknife,0.585,0.9061858891881971,2.0
5,superconduct,IF2-jackknife-mm,0.62,1.0448030118135314,2.0
5,superconduct,IF2-jackknife+,0.585,0.9074009461368833,2.0
5,superconduct,IF2-JAWA,0.585,0.9145137460690823,2.0
5,superconduct,IF2-JAWAmm,0.62,1.0426985251757643,2.0
5,superconduct,IF3-jackknife,0.6,0.986069500813044,2.0
5,superconduct,IF3-jackknife-mm,0.665,1.1433443734487272,2.0
5,superconduct,IF3-jackknife+,0.6,0.9915552385640356,2.0
5,superconduct,IF3-JAWA,0.605,1.0027546318137015,2.0
5,superconduct,IF3-JAWAmm,0.66,1.141558697602113,2.0
5,superconduct,IF1-jackknife,0.64,1.05697646868499,4.0
5,superconduct,IF1-jackknife-mm,0.68,1.1879606320475662,4.0
5,superconduct,IF1-jackknife+,0.645,1.0615174018952125,4.0
5,superconduct,IF1-JAWA,0.645,1.070269012458854,4.0
5,superconduct,IF1-JAWAmm,0.68,1.176071203531229,4.0
5,superconduct,IF2-jackknife,0.68,1.2404487207574104,4.0
5,superconduct,IF2-jackknife-mm,0.74,1.4249056965287457,4.0
5,superconduct,IF2-jackknife+,0.68,1.2383867549659362,4.0
5,superconduct,IF2-JAWA,0.68,1.247161394413716,4.0
5,superconduct,IF2-JAWAmm,0.735,1.395121270893313,4.0
5,superconduct,IF3-jackknife,0.705,1.384053645339637,4.0
5,superconduct,IF3-jackknife-mm,0.875,1.9545436028762517,4.0
5,superconduct,IF3-jackknife+,0.695,1.3769134156249345,4.0
5,superconduct,IF3-JAWA,0.7,1.3938031773298223,4.0
5,superconduct,IF3-JAWAmm,0.87,1.9247825290873686,4.0
5,superconduct,IF1-jackknife,0.68,1.2640349098167212,8.0
5,superconduct,IF1-jackknife-mm,0.755,1.4307836586635712,8.0
5,superconduct,IF1-jackknife+,0.68,1.2658743609496654,8.0
5,superconduct,IF1-JAWA,0.68,1.2788669335149208,8.0
5,superconduct,IF1-JAWAmm,0.755,1.419497370921043,8.0
5,superconduct,IF2-jackknife,0.73,1.432597591600985,8.0
5,superconduct,IF2-jackknife-mm,0.845,1.7170232588519347,8.0
5,superconduct,IF2-jackknife+,0.73,1.4329563334382447,8.0
5,superconduct,IF2-JAWA,0.73,1.440782545795973,8.0
5,superconduct,IF2-JAWAmm,0.845,1.707541826378062,8.0
5,superconduct,IF3-jackknife,0.74,1.504478510515805,8.0
5,superconduct,IF3-jackknife-mm,0.94,4.7244503321243485,8.0
